OC,B11,B12,B4,B8,bai,bsi,slope,LST_Day_1km,elevation
0.44,0.1833,0.1558,0.1062,0.1416,149.3205984,0.8809684,1.6469996,15049.97006,35
0.44,0.2752,0.1976,0.0921,0.309,16.11255516,0.5718516,1.921293,14933.45817,51
0.44,0.2014,0.1462,0.1138,0.19355,55.47528931,0.76526856,4.9528437,14983.15489,49
0.44,0.308,0.29585,0.1679,0.2397,27.09843428,0.8659322,1.9447678,14999.75735,50
0.44,0.2698,0.22805,0.1543,0.2344,29.97255841,0.82679206,2.4410233,14982.14611,50
0.44,0.3252,0.3136,0.1732,0.2296,29.30626338,0.89617085,1.6891886,14995.32851,54
0.44,0.1333,0.08185,0.09855,0.2066,46.52534492,0.6254117,1.9414995,14951.96112,60
0.44,0.2762,0.2315,0.1379,0.23555,31.00370218,0.79092175,1.1145428,14934.60348,73
0.44,0.1602,0.0995,0.0884,0.21585,40.94370128,0.5958459,1.1611983,14934.73975,71
0.44,0.2813,0.2237,0.1366,0.2204,36.94437236,0.81130373,2.582696,14960.14761,58
0.13,0.26905,0.19445,0.10655,0.2739,21.8359141,0.6426818,1.3917481,14940.20741,69
0.52,0.19175,0.0998,0.0469,0.4434,6.674891621,0.27006626,1.4084644,15031.98028,114
0.52,0.1289,0.0641,0.0516,0.3094,15.49356711,0.30977243,3.026907,15031.54431,104
0.52,0.1254,0.0612,0.0528,0.2876,18.50837152,0.32683486,2.4371536,15028.11198,95
0.52,0.14,0.0774,0.0579,0.2896,18.35247056,0.36866483,2.0640059,15025.2947,83
0.52,0.14825,0.07575,0.06535,0.30675,16.10664285,0.3688889,3.0254796,15024.0113,87
0.52,0.2538,0.2231,0.1156,0.18,68.29033012,0.84023815,1.9192194,15033.30983,58
0.52,0.22425,0.15425,0.10305,0.22815,35.35602389,0.6728557,2.96197,15034.50966,53
0.52,0.1795,0.1112,0.0767,0.2201,38.20453936,0.56715965,2.8925164,15032.09668,172
0.52,0.2787,0.1981,0.0962,0.2924,18.51022279,0.59999996,2.8375351,15036.06761,112
0.52,0.1639,0.0884,0.0789,0.2784,20.7711188,0.45610687,2.625073,15037.69267,89
0.52,0.21235,0.1468,0.0914,0.224,37.07828689,0.6423948,2.4754992,15039.6974,64
0.52,0.1556,0.0805,0.1202,0.2883,19.03712742,0.5441974,1.78653,15042.24602,50
0.52,0.152,0.083,0.1136,0.2144,41.62449067,0.66106254,1.0678761,15042.57929,47
0.52,0.2061,0.1338,0.1368,0.2295,33.23972032,0.744839,1.0393251,15044.73683,43
0.52,0.2724,0.2008,0.1246,0.2592,24.82264055,0.7073913,2.4733796,15044.1294,41
0.52,0.1869,0.1047,0.098,0.3212,14.65642836,0.47593328,2.702755,15041.83939,53
0.52,0.1962,0.1217,0.1002,0.2898,18.93649802,0.5392467,3.0075824,15041.94447,56
0.52,0.2179,0.1777,0.1234,0.204,46.98462314,0.7888394,2.3553731,15050.98535,43
0.52,0.1965,0.1743,0.1084,0.1966,53.38993689,0.76220006,3.8574257,15052.21118,44
0.52,0.2665,0.2186,0.0985,0.2556,26.13585641,0.66870517,2.838231,15049.50362,44
0.52,0.3179,0.2381,0.1464,0.2414,28.52341008,0.80187696,1.0351093,14987.01642,48
0.52,0.1971,0.1311,0.0894,0.1855,63.04133212,0.69646245,1.9434618,14973.29907,53
0.52,0.226,0.1538,0.0889,0.3056,16.54463239,0.5282978,1.2818296,14907.53485,58
0.52,0.2527,0.1795,0.0929,0.24515,29.1282505,0.6414694,2.086175,15014.47805,81
0.52,0.2461,0.16805,0.1119,0.264,23.94773104,0.64795744,1.8543341,15015.71108,91
0.52,0.239,0.1788,0.11875,0.2473,28.22239649,0.69831026,0.9668828,15020.69744,83
0.52,0.253,0.2144,0.1079,0.1973,52.87172633,0.7828516,1.9444622,15016.72956,100
0.52,0.24635,0.21765,0.1178,0.17275,76.74949587,0.8592469,1.4709649,15020.00216,88
0.52,0.20275,0.14615,0.1537,0.2344,30.03088603,0.7879385,5.3367095,14991.62177,52
0.52,0.2155,0.1789,0.1292,0.1854,60.32164093,0.84573156,2.393828,14991.75965,46
0.52,0.282,0.2691,0.131,0.2912,18.37747299,0.7140817,2.9650183,15001.18301,49
0.52,0.34025,0.29185,0.1653,0.2306,29.96842882,0.875012,2.8172653,14988.44426,51
0.52,0.26265,0.21715,0.1433,0.2031,44.73772801,0.85770375,2.5492203,14984.91285,50
0.52,0.181,0.1094,0.1092,0.231,34.09985007,0.6421856,2.6516497,14998.32853,52
0.52,0.1448,0.0772,0.0882,0.2636,24.04297157,0.48532867,0.9426585,14977.76639,53
0.52,0.2877,0.2443,0.1484,0.2024,44.20804128,0.8791135,1.3921117,14982.72241,62
0.52,0.3461,0.3506,0.1762,0.2238,30.64018231,0.91713095,0.45100772,14984.97747,56
0.52,0.2507,0.2018,0.1254,0.21,43.20558035,0.7945605,2.4577038,14976.06797,68
0.52,0.3183,0.2753,0.1586,0.22,34.44242545,0.87603474,1.581084,14983.00142,58
0.52,0.21035,0.13435,0.10825,0.2639,24.01347984,0.6091651,2.8692305,14936.02331,69
0.52,0.2674,0.1963,0.1226,0.2465,28.33422257,0.7201897,2.3295789,14932.32041,68
0.52,0.2184,0.1549,0.09755,0.2361,32.24016227,0.6456522,2.1352732,14945.67365,64
0.52,0.2059,0.15495,0.10675,0.2162,40.90983371,0.7051057,2.3726254,14945.20533,63
0.52,0.2435,0.19005,0.1277,0.22945,33.92061986,0.7574493,2.9477801,14952.12758,61
0.77,0.20245,0.1138,0.07425,0.435,7.077738691,0.3426567,2.067104,15032.46999,117
0.77,0.2476,0.16755,0.09945,0.2473,28.50497767,0.6436061,2.0267243,15033.67434,58
0.77,0.2052,0.1066,0.0941,0.3356,13.1595979,0.45386705,1.4637522,15040.75728,57
0.77,0.15,0.0749,0.1218,0.2508,27.11505195,0.60393,1.3843019,15042.32168,46
0.77,0.1725,0.0926,0.0968,0.268,23.10843439,0.5252357,2.0674849,15042.80652,44
0.77,0.2495,0.2218,0.1504,0.2217,34.85893574,0.8392334,1.6117603,15053.93877,42
0.77,0.1685,0.1474,0.1068,0.1318,192.2529972,0.91045845,2.5322056,15049.97342,37
0.77,0.1897,0.1167,0.0777,0.2419,29.77528675,0.5421082,0.46246442,14966.95699,53
0.77,0.2525,0.1876,0.1266,0.1814,64.74369221,0.8514905,0.41921943,14984.22396,61
0.77,0.2481,0.1809,0.1124,0.2512,27.23964613,0.67877805,0.318085,14967.12904,74
0.77,0.325,0.2459,0.1432,0.237,30.12480029,0.80575687,1.4811469,14973.45054,80
0.77,0.2084,0.1485,0.1168,0.218,39.60986119,0.7238745,2.0514007,14973.37105,81
0.77,0.2706,0.2449,0.1458,0.2024,44.6919401,0.873463,3.1050956,14973.28021,80
0.26,0.25435,0.19185,0.1118,0.2274,35.50883965,0.7242695,1.7829351,15024.10855,69
0.26,0.163,0.0847,0.12,0.2842,19.73723987,0.5548929,1.7397966,15038.03277,79
0.26,0.162,0.0834,0.1084,0.327,14.01354014,0.46734893,0.6118282,15037.87434,81
0.26,0.2187,0.146,0.1232,0.3164,15.08769065,0.58217996,1.1989081,15041.06032,57
0.26,0.2928,0.2395,0.1306,0.2144,40.36209921,0.81537783,2.3126493,15047.82925,48
0.26,0.1629,0.1179,0.0891,0.1815,67.19951132,0.69138277,1.0314394,14996.8872,47
0.26,0.2962,0.2409,0.1468,0.216,37.69851839,0.84854454,1.0769894,14984.67123,50
0.26,0.2569,0.1811,0.1234,0.2136,41.42413093,0.77147204,2.8632317,14964.20387,59
0.26,0.23625,0.1744,0.1306,0.2411,29.64406103,0.7340554,1.7010577,14951.51364,62
0.26,0.21505,0.1288,0.1034,0.24465,29.31933565,0.62176996,2.4694946,14943.64244,69
0.26,0.1839,0.1065,0.0868,0.2198,38.89495013,0.59239966,2.2644212,14960.55073,60
0.66,0.138,0.0733,0.0742,0.281,20.19931268,0.41631386,1.8734884,15031.53137,104
0.66,0.13875,0.06855,0.0554,0.3249,13.85786829,0.31503367,1.5463564,15028.10258,95
0.66,0.1565,0.082,0.0676,0.2902,18.50419561,0.40193444,2.7177548,15025.36471,79
0.66,0.2709,0.19355,0.1294,0.2672,22.83303266,0.7009224,1.8184884,15026.56657,67
0.66,0.26615,0.21565,0.1146,0.221,38.26409522,0.7563266,1.3294061,15029.27513,65
0.66,0.2472,0.1955,0.1282,0.19505,52.53827511,0.82883114,0.6051598,15034.11819,58
0.66,0.1948,0.1336,0.0976,0.2368,31.98567038,0.62419003,1.7549388,15036.30662,101
0.66,0.1715,0.0951,0.0788,0.2864,19.3399673,0.45583224,1.4958047,15040.42537,64
0.66,0.2047,0.12795,0.1075,0.2253,36.52255632,0.6665251,1.4454219,15042.96147,48
0.66,0.1609,0.08155,0.0635,0.2625,23.61916737,0.42159572,0.74993616,15040.71406,59
0.66,0.1497,0.1211,0.1244,0.186,60.71143734,0.79941386,1.521182,15037.23016,39
0.66,0.27275,0.2526,0.1771,0.25175,23.41236646,0.8519877,1.3427488,15036.07431,43
0.66,0.2474,0.2454,0.1498,0.2018,44.27270317,0.88372093,2.1625078,15029.42038,42
0.66,0.252,0.1992,0.1114,0.2046,47.5305009,0.76919264,5.6474805,14993.26095,51
0.66,0.263,0.1771,0.0943,0.2555,26.14192121,0.6273694,2.0517616,14994.24449,46
0.66,0.302,0.2356,0.1214,0.2353,32.06356125,0.75812274,0.04742924,14990.89583,48
0.66,0.2867,0.2082,0.1364,0.2525,26.05441635,0.74799216,0.45356238,14979.00556,51
0.66,0.2598,0.253,0.1454,0.1738,66.61514333,0.93345827,2.1073709,14966.77574,54
0.66,0.215,0.1757,0.1052,0.19265,56.74382199,0.76258993,1.2562759,15020.67845,91
0.66,0.2593,0.1801,0.124,0.1902,57.0514439,0.821226,2.8970106,14975.78995,59
0.66,0.18675,0.13235,0.1096,0.2082,45.34037456,0.71046835,2.2469764,14983.02822,46
0.66,0.3019,0.26485,0.1601,0.2127,37.13427647,0.8898545,1.8205762,14985.09402,51
0.66,0.2792,0.2446,0.1316,0.1929,53.58777954,0.85988575,1.1199301,15018.74211,42
0.66,0.26325,0.19185,0.1153,0.251,27.23676108,0.69357574,1.0870907,14998.95203,47
0.66,0.296,0.2818,0.1588,0.2164,35.81867168,0.8843838,1.9665455,14982.77532,59
0.66,0.2991,0.2804,0.1656,0.2176,34.31576963,0.8955823,1.6498063,14963.83246,59
0.66,0.2979,0.2799,0.1594,0.2074,39.59593393,0.9014981,2.2628996,14963.83814,60
0.66,0.2557,0.247,0.1384,0.1906,53.96386616,0.880713,2.5272024,14966.25117,60
0.66,0.2873,0.2272,0.15,0.2294,32.05502327,0.826106,0.19856074,14983.72193,56
0.66,0.2736,0.2029,0.1338,0.2016,47.18539124,0.83238566,1.1812569,14984.20184,61
0.66,0.19985,0.13475,0.09185,0.2208,38.57569028,0.6373224,4.967383,14942.43344,66
0.91,0.1586,0.0829,0.1158,0.303,16.86379273,0.5149002,1.8661654,15042.30159,52
0.91,0.2983,0.2483,0.1522,0.2222,34.4427553,0.8512221,1.6066244,14963.95737,60
0.33,0.2341,0.2094,0.1256,0.1808,65.58236648,0.85853404,1.2383841,15053.38623,43
0.33,0.2762,0.2416,0.1386,0.2314,32.39609292,0.80380553,1.6393235,15049.06978,55
0.33,0.202,0.152,0.0972,0.213,42.70431049,0.68273973,1.665335,14933.35447,49
0.33,0.1796,0.0992,0.1142,0.3016,17.07294454,0.5324351,1.9826905,14893.61874,64
0.33,0.2364,0.1207,0.06315,0.44735,6.605109636,0.3236511,1.935394,15011.7042,106
0.33,0.24695,0.1783,0.11305,0.2643,23.8613439,0.65826935,2.0755253,15011.78904,103
0.33,0.2395,0.18395,0.10735,0.20485,47.53858089,0.7492284,2.3929684,15017.41505,92
0.33,0.25925,0.19065,0.1132,0.27755,21.05163541,0.6489748,3.8196986,15016.37796,106
0.33,0.2862,0.2278,0.1324,0.2358,31.29361577,0.77696294,1.7685485,14984.69518,55
0.33,0.2243,0.1818,0.1158,0.1932,55.5806227,0.79359996,0.3200712,14966.01271,61
0.33,0.2889,0.2512,0.1548,0.2198,35.03967401,0.86199576,0.97498494,14984.75911,60
0.33,0.2446,0.16955,0.10305,0.2583,25.42446459,0.6371392,2.0986607,14936.03762,67
0.33,0.1291,0.0767,0.0945,0.1764,73.64197906,0.67641246,0.16509919,14971.23618,55
0.33,0.25455,0.1987,0.1516,0.273,20.81964392,0.74263304,4.198493,14968.66635,53
0.55,0.2351,0.2026,0.1368,0.2061,44.05392887,0.83043796,1.6251533,15038.95479,138
0.55,0.1319,0.0653,0.0648,0.333,13.19817657,0.32663822,1.004375,15032.06982,99
0.55,0.1286,0.06635,0.0604,0.2697,21.95763468,0.37717602,1.9365727,15027.43508,90
0.55,0.2852,0.235,0.1266,0.2352,31.84449611,0.76903445,3.837471,15038.16988,53
0.55,0.24145,0.17135,0.10815,0.2155,41.24277416,0.7225023,1.164051,15034.49255,53
0.55,0.2285,0.1552,0.1154,0.275,21.52288968,0.6290098,1.2272604,15039.03232,84
0.55,0.1635,0.0845,0.1362,0.2946,17.74698342,0.5821683,2.5576606,15041.29511,56
0.55,0.1948,0.1093,0.135,0.299,17.13913609,0.5983346,1.4917625,15041.92087,66
0.55,0.23205,0.14765,0.1035,0.2376,31.69169352,0.65191436,2.2011752,15039.49919,62
0.55,0.16,0.0829,0.0774,0.2535,26.34836737,0.47651604,1.9088271,15041.76638,55
0.55,0.2593,0.1959,0.0995,0.1684,85.1005094,0.8108702,2.18738,15040.24423,52
0.55,0.2443,0.2394,0.154,0.1969,46.17314952,0.9016732,2.061878,15053.61354,39
0.55,0.2807,0.2572,0.1362,0.2104,41.7875026,0.84131736,3.0063934,15033.00908,40
0.55,0.1945,0.1764,0.121,0.1498,117.5773364,0.9117106,1.7755343,15049.52977,38
0.55,0.1976,0.1629,0.1248,0.181,65.54781593,0.8365804,1.9785093,14992.24179,48
0.55,0.2487,0.2074,0.142,0.2632,23.22651267,0.74245644,0.8281436,14992.2113,50
0.55,0.3305,0.2373,0.1436,0.2615,23.52763443,0.7636327,3.0406673,14998.03793,46
0.55,0.1803,0.1072,0.1088,0.2396,30.927579,0.62283736,1.4053887,14889.0972,62
0.55,0.2314,0.2149,0.144,0.2006,46.07369432,0.8637786,2.0691907,15005.00912,51
0.55,0.2332,0.1549,0.1012,0.2402,30.79435964,0.6481903,2.759654,15009.64448,48
0.55,0.3084,0.2644,0.1447,0.22,36.23439142,0.84454995,3.4790704,14998.70253,47
0.55,0.2271,0.206,0.157,0.1898,49.75857364,0.9171299,3.0649817,14982.85144,49
0.55,0.275,0.2272,0.1632,0.2335,29.32853028,0.84740615,3.1210136,14983.89079,46
0.55,0.3293,0.3285,0.1584,0.2162,35.95958395,0.89388657,1.4587739,14976.48869,60
0.55,0.1876,0.1293,0.0796,0.234,32.58161134,0.5750069,2.7167592,15018.95052,41
0.55,0.13,0.09635,0.1291,0.1305,171.9081394,0.9938285,0.8547486,14996.97451,53
0.55,0.2739,0.2278,0.131,0.221,37.19961299,0.79946524,2.2370863,14967.68822,75
0.55,0.2356,0.1805,0.1026,0.2641,24.00178725,0.6367522,2.1169963,14953.59587,60
0.55,0.22555,0.14825,0.1042,0.25105,27.38395037,0.6322314,0.06846807,14936.06014,68
0.55,0.1635,0.0936,0.0959,0.1904,58.75105428,0.6672535,0.25463754,14971.28821,55
0.55,0.20105,0.1342,0.1122,0.2294,34.66781547,0.6776678,5.8158174,14950.26563,56
0.55,0.2474,0.17,0.1038,0.1882,60.79145905,0.7643775,2.3703494,14948.9568,72
0.55,0.2863,0.2134,0.1122,0.2054,46.97040548,0.7774594,0.9547925,14952.89714,64
0.55,0.2384,0.1787,0.1198,0.213,42.01497094,0.7620628,2.9738257,14971.82913,56
0.2,0.2549,0.21565,0.1228,0.1792,67.89567582,0.857161,1.508395,15025.99077,65
0.2,0.2521,0.17705,0.1247,0.25225,26.61687734,0.7028884,1.5588843,15028.98878,64
0.2,0.2329,0.21,0.1456,0.2943,17.55129714,0.7051359,2.3688471,15041.12912,54
0.2,0.32835,0.31075,0.1711,0.2339,28.33148575,0.8846966,1.6907933,14995.33594,54
0.2,0.2828,0.2428,0.1446,0.2482,26.73196387,0.78900206,1.7463967,15000.86586,49
0.2,0.234,0.1659,0.11545,0.252,26.95221342,0.6732472,2.455239,14942.54571,65
0.8,0.145,0.0759,0.0648,0.3164,14.9298308,0.3586541,1.6668918,15036.92441,129
0.8,0.1838,0.1263,0.0888,0.2341,32.85555905,0.59683686,3.0968187,15046.68902,39
0.8,0.191,0.1314,0.1154,0.2316,33.68849934,0.6798898,1.3706552,15046.52812,39
0.8,0.2296,0.1951,0.11,0.1738,76.62576031,0.82705337,1.341515,15048.73284,39
0.8,0.1989,0.1209,0.0841,0.24795,28.10724668,0.5557815,0.99893206,15014.42521,91
0.8,0.2148,0.1644,0.1328,0.2422,29.17775855,0.7309395,5.5549154,14982.9125,52
0.8,0.2289,0.1666,0.1186,0.2493,27.63923513,0.6857418,1.9818565,15009.05475,43
0.8,0.1963,0.1368,0.0986,0.2164,40.87819575,0.6664779,1.878871,14991.91575,46
0.8,0.1646,0.0943,0.0897,0.2342,32.83885645,0.5601218,1.1000265,14977.74882,53
0.8,0.2716,0.25,0.1374,0.2036,45.41383539,0.8540564,2.6312044,14978.29365,72
0.1,0.1956,0.1074,0.1148,0.326,14.08945966,0.51269037,2.074064,14891.56421,65
0.4,0.15675,0.0811,0.0747,0.3306,13.53831304,0.3784309,1.9093915,15030.25717,80
0.4,0.13755,0.07515,0.06455,0.2812,19.92582055,0.3920303,1.1308732,15027.44759,90
0.4,0.15835,0.08285,0.0676,0.28705,19.01087675,0.40673155,1.6479826,15026.33779,92
0.4,0.26265,0.1908,0.1142,0.2436,29.48930543,0.70211786,1.7611399,15034.94006,53
0.4,0.2378,0.1588,0.1128,0.2442,29.33111939,0.6739454,1.6946838,15036.83223,50
0.4,0.1661,0.09,0.1356,0.259,24.46880585,0.64641833,2.6143093,15040.96083,57
0.4,0.1673,0.0875,0.0959,0.2732,21.9920136,0.50845575,1.4864122,15041.29139,53
0.4,0.2605,0.1935,0.11,0.1816,67.17468162,0.80911756,3.4535954,15043.50014,48
0.4,0.2352,0.1679,0.108,0.178,71.48984447,0.79762936,2.023697,15043.4023,48
0.4,0.2711,0.1946,0.1042,0.1966,53.54121213,0.76380366,0.35845113,15043.39983,49
0.4,0.2195,0.1642,0.1164,0.2718,22.159091,0.643578,2.2650335,15051.47904,46
0.4,0.2342,0.2099,0.1266,0.2268,35.05107176,0.77055186,1.6752746,15050.16427,38
0.4,0.1845,0.1597,0.1206,0.1738,74.76746487,0.84047973,1.3629812,15052.94445,39
0.4,0.2555,0.2661,0.17,0.1874,47.32437492,0.9616318,0.3393141,15053.68349,39
0.4,0.2433,0.1712,0.0999,0.1848,64.20525238,0.76151687,4.2301936,15011.01694,47
0.4,0.2173,0.1377,0.0889,0.161,96.85971421,0.7586207,2.592174,14996.81252,46
0.4,0.179,0.1267,0.0896,0.19,58.79530958,0.6829807,0.7515529,14996.55039,48
0.4,0.21715,0.1774,0.1087,0.1803,68.73901341,0.7998323,3.0074742,15011.50883,93
0.4,0.21565,0.1817,0.1074,0.14905,125.2401162,0.8740741,1.3898128,15020.7124,81
0.4,0.27985,0.17725,0.085,0.29675,17.76970109,0.55327004,1.3784894,15018.01404,114
0.4,0.22145,0.17805,0.1064,0.16125,97.1579218,0.8383437,0.31617218,15020.46812,82
0.4,0.19475,0.13925,0.1379,0.2123,40.59809043,0.7883658,3.5830057,14981.75325,51
0.4,0.2524,0.2232,0.1538,0.2026,43.04926521,0.8853922,1.7918686,14985.73905,55
0.4,0.2569,0.2382,0.1415,0.224,34.94273521,0.82150584,4.305336,14986.75419,53
0.4,0.2311,0.1831,0.1504,0.1952,48.03258816,0.88157547,1.5075076,14968.88564,60
0.4,0.1987,0.131,0.1098,0.2078,45.57702265,0.7107438,1.9173651,14975.73867,84
0.4,0.183,0.12525,0.09195,0.1884,60.41798638,0.69249165,2.1169624,14960.08231,51
0.4,0.2196,0.1572,0.1042,0.2472,28.52132965,0.6463897,1.177497,14943.20244,66
0.4,0.264,0.2071,0.1096,0.2454,29.01467435,0.6998895,1.2274058,14960.34065,61
0.4,0.3349,0.2602,0.1376,0.2272,34.0488114,0.8161674,1.5769745,14959.85237,63
0.4,0.304,0.2744,0.1588,0.2416,27.4453813,0.8395349,0.92947006,14968.73098,53
0.4,0.3243,0.273,0.1424,0.23945,29.41171314,0.81061566,1.1385442,14932.66594,67
0.4,0.28525,0.21535,0.1315,0.2544,25.78408357,0.7383715,2.3461926,14932.27033,69
0.69,0.1561,0.0896,0.0691,0.3332,13.22872863,0.37535477,1.4152083,15036.92166,129
0.69,0.13125,0.06225,0.039,0.3177,14.25917405,0.26648244,2.01582,15032.65756,114
0.69,0.1363,0.0669,0.053,0.3134,15.05557912,0.3152774,1.3921043,15031.47093,101
0.69,0.2827,0.2442,0.1413,0.21885,37.12088563,0.83252347,0.8933394,15025.89822,67
0.69,0.2341,0.14935,0.1128,0.28,20.59145216,0.6105741,2.057892,15033.67136,59
0.69,0.1492,0.0736,0.134,0.3173,14.84576306,0.53108215,1.3906751,15042.15968,55
0.69,0.15,0.0864,0.098,0.2566,25.86950172,0.53760934,1.3161482,15036.33639,99
0.69,0.1743,0.108,0.0977,0.279,20.84797201,0.53152454,1.9305966,15041.94192,56
0.69,0.17075,0.14765,0.1104,0.1547,110.1776707,0.85348105,0.114975154,15052.99955,45
0.69,0.18755,0.1354,0.10215,0.2009,50.3589753,0.7063634,1.3950282,15051.99279,43
0.69,0.1415,0.0991,0.0922,0.1616,96.30758023,0.7337937,2.695222,15053.10903,43
0.69,0.2001,0.1731,0.1248,0.157,99.76016808,0.9024538,1.3148073,15041.32773,40
0.69,0.2263,0.2149,0.1376,0.1826,60.81052425,0.8867924,1.0634319,15050.49785,39
0.69,0.2112,0.1828,0.1418,0.2072,42.70751688,0.8323077,2.6651335,15054.52088,46
0.69,0.1998,0.1307,0.1144,0.2326,33.33542104,0.67464906,2.5080197,14993.22421,50
0.69,0.2801,0.1992,0.0919,0.3242,14.31285712,0.5561712,0.19887468,14986.61165,49
0.69,0.2024,0.1276,0.0979,0.2744,21.75248069,0.5609453,1.17002,14991.17271,45
0.69,0.1765,0.1429,0.1228,0.1738,74.2374984,0.8389643,1.7246931,14979.14014,46
0.69,0.2248,0.173,0.1072,0.186,62.78314782,0.78050137,0.90762943,15011.66948,45
0.69,0.2238,0.1789,0.10115,0.18695,62.04388236,0.76547766,1.3188093,15018.56766,102
0.69,0.22535,0.1676,0.1098,0.1794,69.67476138,0.79942364,2.2143607,15019.86064,81
0.69,0.22285,0.17655,0.10255,0.21095,43.87426305,0.72025806,1.877071,15022.93845,72
0.69,0.21165,0.15205,0.0825,0.2198,38.69626341,0.63076514,1.874963,14927.86401,74
0.69,0.22595,0.15345,0.1058,0.2315,33.96059693,0.6734641,1.7181789,14942.5635,64
0.69,0.2088,0.1421,0.1198,0.2238,36.73434439,0.71576935,0.8132469,14974.46061,50
0.94,0.2516,0.1486,0.1042,0.3144,15.44711832,0.54600435,2.093989,15042.50814,53
0.94,0.2262,0.1685,0.1124,0.202,49.21801903,0.75816464,2.0338016,15044.41145,44
0.94,0.17795,0.14825,0.1175,0.1701,80.46178139,0.83477306,3.3439877,15054.35686,42
0.94,0.221,0.2008,0.1346,0.2068,43.9610689,0.82286555,0.3254181,15049.21008,40
0.47,0.2806,0.2079,0.10655,0.2115,43.48742405,0.7497616,4.150922,15030.41963,57
0.47,0.2156,0.1503,0.0971,0.2308,34.26881372,0.64917344,1.276355,15037.08178,53
0.47,0.25635,0.19705,0.10305,0.2248,36.80754291,0.7113903,2.202222,15030.90708,60
0.47,0.2477,0.2012,0.1134,0.1632,92.33779888,0.863337,2.146412,15038.0845,51
0.47,0.2561,0.2251,0.1262,0.174,73.08638391,0.88023055,1.3163097,15038.01876,51
0.47,0.1663,0.0878,0.0846,0.2844,19.76577017,0.46319187,0.48068142,15040.28231,63
0.47,0.2052,0.18455,0.1283,0.1615,90.06460269,0.90406007,1.590513,15054.17026,43
0.47,0.2408,0.234,0.1512,0.1892,51.77570106,0.9102079,1.1214396,15048.71913,44
0.47,0.1732,0.1277,0.0994,0.2338,33.10513093,0.6282158,1.9296044,15052.24457,42
0.47,0.2309,0.2245,0.1342,0.1764,67.94123604,0.8947368,2.044417,15052.26188,45
0.47,0.2625,0.2497,0.1608,0.2061,39.93315196,0.90061426,1.8297788,15054.0743,43
0.47,0.1969,0.1273,0.09,0.2366,31.961586,0.5971421,1.4529058,15036.8022,38
0.47,0.2564,0.1877,0.1042,0.2195,39.28055054,0.71684676,2.599876,15034.22284,40
0.47,0.2261,0.2161,0.128,0.1914,55.40177861,0.84441715,1.9798391,15050.4041,39
0.47,0.2176,0.1681,0.0921,0.1898,59.13503723,0.7270187,1.336393,15008.45406,47
0.47,0.295,0.208,0.1336,0.2388,30.21293967,0.7645479,2.038312,15011.22283,44
0.47,0.3139,0.2655,0.1198,0.2376,31.31478285,0.76585174,2.2564037,14933.92263,52
0.47,0.2116,0.13415,0.09185,0.3125,15.66841312,0.505989,2.2747428,15006.38715,113
0.47,0.03695,0.0223,0.0639,0.0676,734.7701315,0.95884323,3.0171044,15014.80947,80
0.47,0.27595,0.2475,0.1286,0.2027,47.21156413,0.8354065,1.4453826,15018.79633,103
0.47,0.23105,0.17535,0.1097,0.2326,33.46176938,0.69873756,1.9340653,15021.33864,77
0.47,0.2046,0.15025,0.10385,0.19705,53.19848886,0.7316441,2.2184722,15019.86286,82
0.47,0.2168,0.1469,0.1028,0.2204,38.85607442,0.6798257,2.176715,14991.94892,48
0.47,0.1997,0.1638,0.1248,0.227,35.08274716,0.73848516,1.7856314,15005.05733,51
0.47,0.27005,0.23405,0.1166,0.2227,37.38758034,0.76770663,1.8601964,14992.71335,49
0.47,0.22885,0.1444,0.1107,0.2063,46.47232858,0.7274023,4.453212,14983.33172,57
0.47,0.2502,0.1966,0.1246,0.2014,48.54576512,0.8070352,1.3629811,15018.51103,42
0.47,0.2595,0.2056,0.1496,0.2429,27.84540377,0.79197323,2.627627,15008.49258,51
0.47,0.23075,0.1555,0.10945,0.21715,40.34629091,0.7109888,2.6674135,14992.53069,48
0.47,0.25275,0.18025,0.1451,0.2284,32.90277627,0.7961581,2.7474446,14989.01859,49
0.47,0.28775,0.25255,0.1557,0.2217,34.18875995,0.86083287,3.595312,14995.59235,59
0.47,0.2845,0.2007,0.1366,0.2202,37.03209819,0.801378,1.6982555,14975.85287,57
0.47,0.3016,0.283,0.1524,0.2178,36.1708102,0.86940897,2.0312703,14972.52642,60
0.47,0.2975,0.2937,0.1628,0.2084,38.51130877,0.9091814,2.7872918,14983.21448,60
0.47,0.2612,0.1872,0.123,0.196,52.56242129,0.80949897,1.6829224,14973.21775,80
0.47,0.2227,0.1594,0.111,0.2214,38.21029449,0.7100841,0.8669587,14968.66989,69
0.47,0.1223,0.0633,0.08565,0.2162,40.64320185,0.5329159,4.245791,14960.35467,56
0.47,0.2163,0.1542,0.123,0.2018,48.45843731,0.7786517,1.5077225,14960.46556,61
0.58,0.1961,0.125,0.0893,0.2432,29.69409307,0.58202064,1.2693336,15032.4599,61
0.58,0.3135,0.24355,0.155,0.2503,25.48479315,0.80702645,1.2839699,15036.98431,51
0.58,0.2743,0.22895,0.1261,0.1802,66.09713347,0.86777467,2.2549546,15036.7932,49
0.58,0.1514,0.0767,0.0786,0.2938,18.14210398,0.4191633,4.262538,15035.98761,97
0.58,0.1725,0.0953,0.1011,0.2808,20.51119792,0.52220154,2.0483572,15037.70775,88
0.58,0.2132,0.2056,0.156,0.1772,59.27035324,0.9446186,2.9368603,15047.52689,46
