OC,B11,B12,B2,B3,B4,B8,bai,bsi,evi,lai,nbr,ndmi,ndvi,ndwi,savi,slope,LST_Day_1km,elevation
0.55,0.24145,0.17135,0.0875,0.10635,0.10815,0.2155,41.24277416,0.7225023,0.222137151,0.385443655,0.114126906,-0.056789584,0.33168545,0.33913314,0.19550173,1.164051,15034.49255,53
0.55,0.2285,0.1552,0.0771,0.1058,0.1154,0.275,21.52288968,0.6290098,0.287226009,0.537446773,0.27847514,0.09235355,0.40881148,0.44432774,0.26886793,1.2272604,15039.03232,84
0.55,0.1635,0.0845,0.088,0.115,0.1362,0.2946,17.74698342,0.5821683,0.27276487,0.514075393,0.5542073,0.28618208,0.36768806,0.43847656,0.25526431,2.5576606,15041.29511,56
0.55,0.1948,0.1093,0.0933,0.115,0.135,0.299,17.13913609,0.5983346,0.29093487,0.530726263,0.46460935,0.21101658,0.37788016,0.44444442,0.263383281,1.4917625,15041.92087,66
0.55,0.23205,0.14765,0.0844,0.105,0.1035,0.2376,31.69169352,0.65191436,0.273539482,0.473294109,0.23348473,0.011817304,0.39313984,0.3870403,0.239151107,2.2011752,15039.49919,62
0.55,0.16,0.0829,0.0869,0.1,0.0774,0.2535,26.34836737,0.47651604,0.412934433,0.627775986,0.5071344,0.22611853,0.53218496,0.43422917,0.317908315,1.9088271,15041.76638,55
0.55,0.2593,0.1959,0.0809,0.0947,0.0995,0.1684,85.1005094,0.8108702,0.1486644,0.261876472,-0.075487204,-0.21253212,0.25718552,0.28012162,0.134587844,2.18738,15040.24423,52
0.55,0.2443,0.2394,0.1174,0.1448,0.154,0.1969,46.17314952,0.9016732,0.086464036,0.149977956,-0.09741005,-0.107434265,0.12225705,0.1524729,0.075625801,2.061878,15053.61354,39
0.55,0.2807,0.2572,0.1042,0.1278,0.1362,0.2104,41.7875026,0.84131736,0.148864467,0.260484782,-0.10008555,-0.14314803,0.21407965,0.24423417,0.131467053,3.0063934,15033.00908,40
0.55,0.1945,0.1764,0.0848,0.1076,0.121,0.1498,117.5773364,0.9117106,0.058073889,0.109131139,-0.08154507,-0.12982863,0.10635156,0.16394715,0.056045673,1.7755343,15049.52977,38
0.55,0.1976,0.1629,0.0852,0.1062,0.1248,0.181,65.54781593,0.8365804,0.108847222,0.205426948,0.05263156,-0.04384578,0.18378025,0.26044565,0.104616527,1.9785093,14992.24179,48
0.55,0.2487,0.2074,0.0912,0.1204,0.142,0.2632,23.22651267,0.74245644,0.211710466,0.402590552,0.11857208,0.028325887,0.29911157,0.3722628,0.200839606,0.8281436,14992.2113,50
0.55,0.3305,0.2373,0.0937,0.119,0.1436,0.2615,23.52763443,0.7636327,0.207519269,0.391664857,0.048516456,-0.11655406,0.29103926,0.37450722,0.195392772,3.0406673,14998.03793,46
0.55,0.1803,0.1072,0.0741,0.0999,0.1088,0.2396,30.927579,0.62283736,0.244641458,0.4583828,0.38177624,0.14122412,0.37543052,0.4114875,0.231258841,1.4053887,14889.0972,62
0.55,0.2314,0.2149,0.1332,0.1462,0.144,0.2006,46.07369432,0.8637786,0.132789059,0.199084987,-0.034416374,-0.0712963,0.16424842,0.15686274,0.100520965,2.0691907,15005.00912,51
0.55,0.2332,0.1549,0.0941,0.1132,0.1012,0.2402,30.79435964,0.6481903,0.304384001,0.490444701,0.21589471,0.014786649,0.40714705,0.35936615,0.247801282,2.759654,15009.64448,48
0.55,0.3084,0.2644,0.1147,0.1313,0.1447,0.22,36.23439142,0.84454995,0.153304267,0.259783898,-0.0916598,-0.16729751,0.20647106,0.25249073,0.130623325,3.4790704,14998.70253,47
0.55,0.2271,0.206,0.1296,0.1458,0.157,0.1898,49.75857364,0.9171299,0.070701821,0.115124525,-0.04092978,-0.08946991,0.094578974,0.13110846,0.058101067,3.0649817,14982.85144,49
0.55,0.275,0.2272,0.137,0.1554,0.1632,0.2335,29.32853028,0.84740615,0.148287194,0.235352448,0.013674848,-0.08161259,0.17721198,0.20082286,0.117597854,3.1210136,14983.89079,46
0.55,0.3293,0.3285,0.1356,0.1522,0.1584,0.2162,35.95958395,0.89388657,0.125695885,0.197544288,-0.20616855,-0.20733272,0.1542979,0.1737242,0.099131023,1.4587739,14976.48869,60
0.55,0.1876,0.1293,0.0762,0.0971,0.0796,0.234,32.58161134,0.5750069,0.338566794,0.559963108,0.2881916,0.110056914,0.49234694,0.41347027,0.284660765,2.7167592,15018.95052,41
0.55,0.13,0.09635,0.1327,0.141,0.1291,0.1305,171.9081394,0.9938285,0.003846812,0.005367986,0.15054002,0.001919418,0.005392946,-0.038674027,0.00276463,0.8547486,14996.97451,53
0.55,0.2739,0.2278,0.101,0.126,0.131,0.221,37.19961299,0.79946524,0.180072042,0.314305032,-0.015151506,-0.10689028,0.25568184,0.27377522,0.158450711,2.2370863,14967.68822,75
0.55,0.2356,0.1805,0.09665,0.1135,0.1026,0.2641,24.00178725,0.6367522,0.349620035,0.55611207,0.18803416,0.057034206,0.4404145,0.39883474,0.279508458,2.1169963,14953.59587,60
0.55,0.22555,0.14825,0.08745,0.1054,0.1042,0.25105,27.38395037,0.6322314,0.300829657,0.511237232,0.25745052,0.053503986,0.41337088,0.4086127,0.257556267,0.06846807,14936.06014,68
0.55,0.1635,0.0936,0.0944,0.1054,0.0959,0.1904,58.75105428,0.6672535,0.223340914,0.352366297,0.34084508,0.0760102,0.33007336,0.28735632,0.180274714,0.25463754,14971.28821,55
0.55,0.20105,0.1342,0.09075,0.1113,0.1122,0.2294,34.66781547,0.6776678,0.239775766,0.413445382,0.26182616,0.0658613,0.34309134,0.34663928,0.208887825,5.8158174,14950.26563,56
0.55,0.2474,0.17,0.0929,0.1078,0.1038,0.1882,60.79145905,0.7643775,0.189365042,0.312868027,0.050809592,-0.1359045,0.2890411,0.2716216,0.159848482,2.3703494,14948.9568,72
0.55,0.2863,0.2134,0.096,0.109,0.1122,0.2054,46.97040548,0.7774594,0.201104795,0.336658964,-0.019102199,-0.16453122,0.2934509,0.3066158,0.170988268,0.9547925,14952.89714,64
0.55,0.2384,0.1787,0.1304,0.1312,0.1198,0.213,42.01497094,0.7620628,0.244286011,0.331626272,0.08756702,-0.05626938,0.28004807,0.23765253,0.167867432,2.9738257,14971.82913,56
0.2,0.2549,0.21565,0.10205,0.1169,0.1228,0.1792,67.89567582,0.857161,0.122542083,0.206952513,-0.09231357,-0.17438382,0.18675496,0.2104019,0.105486273,1.508395,15025.99077,65
0.2,0.2521,0.17705,0.09285,0.1161,0.1247,0.25225,26.61687734,0.7028884,0.244521947,0.434964744,0.17516887,2.97E-04,0.33837375,0.36962128,0.218170908,1.5588843,15028.98878,64
0.2,0.2329,0.21,0.0919,0.1254,0.1456,0.2943,17.55129714,0.7051359,0.251411727,0.4786872,0.1671624,0.11646434,0.33803135,0.40243027,0.237312455,2.3688471,15041.12912,54
0.2,0.32835,0.31075,0.1465,0.1629,0.1711,0.2339,28.33148575,0.8846966,0.135140932,0.208641289,-0.14109981,-0.1679858,0.1550617,0.17893144,0.104088381,1.6907933,14995.33594,54
0.2,0.2828,0.2428,0.1146,0.1416,0.1446,0.2482,26.73196387,0.78900206,0.206160939,0.348091365,0.010997968,-0.06516006,0.26374745,0.2734736,0.174059131,1.7463967,15000.86586,49
0.2,0.234,0.1659,0.1023,0.1191,0.11545,0.252,26.95221342,0.6732472,0.289927391,0.46986343,0.20603015,0.037037052,0.37161517,0.35812452,0.236123121,2.455239,14942.54571,65
0.8,0.145,0.0759,0.075,0.0947,0.0648,0.3164,14.9298308,0.3586541,0.550450675,0.854570756,0.61305124,0.3714781,0.66002095,0.5392848,0.428279605,1.6668918,15036.92441,129
0.8,0.1838,0.1263,0.0836,0.1028,0.0888,0.2341,32.85555905,0.59683686,0.318668309,0.522092963,0.29911208,0.12036373,0.44998452,0.3897299,0.264856,3.0968187,15046.68902,39
0.8,0.191,0.1314,0.0837,0.1128,0.1154,0.2316,33.68849934,0.6798898,0.224108004,0.407770707,0.27603304,0.096071936,0.3348703,0.34494773,0.205785123,1.3706552,15046.52812,39
0.8,0.2296,0.1951,0.0834,0.1021,0.11,0.1738,76.62576031,0.82705337,0.132003659,0.238508395,-0.05773919,-0.13832422,0.22480622,0.2598768,0.122097487,1.341515,15048.73284,39
0.8,0.1989,0.1209,0.0787,0.0942,0.0841,0.24795,28.10724668,0.5557815,0.352426223,0.583445013,0.34444898,0.10976838,0.49344978,0.4493643,0.295384895,0.99893206,15014.42521,91
0.8,0.2148,0.1644,0.1268,0.1426,0.1328,0.2422,29.17775855,0.7309395,0.25137869,0.373757521,0.19134286,0.05995624,0.29173335,0.25883576,0.187542864,5.5549154,14982.9125,52
0.8,0.2289,0.1666,0.1088,0.1346,0.1186,0.2493,27.63923513,0.6857418,0.2853961,0.449541397,0.19884588,0.04265998,0.35525957,0.29877573,0.225890077,1.9818565,15009.05475,43
0.8,0.1963,0.1368,0.0803,0.0976,0.0986,0.2164,40.87819575,0.6664779,0.24424632,0.426627018,0.22536804,0.048703652,0.37396824,0.37834394,0.216809812,1.878871,14991.91575,46
0.8,0.1646,0.0943,0.1001,0.1076,0.0897,0.2342,32.83885645,0.5601218,0.353594692,0.518703253,0.4258752,0.17452358,0.44612536,0.37039202,0.263078048,1.1000265,14977.74882,53
0.8,0.2716,0.25,0.1288,0.1372,0.1374,0.2036,45.41383539,0.8540564,0.155838052,0.233669863,-0.10229276,-0.14309765,0.1941349,0.1948357,0.118073726,2.6312044,14978.29365,72
0.1,0.1956,0.1074,0.0774,0.1092,0.1148,0.326,14.08945966,0.51269037,0.368123833,0.67933999,0.5043839,0.25,0.47912887,0.49816176,0.336734703,2.074064,14891.56421,65
0.4,0.15675,0.0811,0.07655,0.09215,0.0747,0.3306,13.53831304,0.3784309,0.531056091,0.849946012,0.6060238,0.35672516,0.63138413,0.56404495,0.42400309,1.9093915,15030.25717,80
0.4,0.13755,0.07515,0.06175,0.07915,0.06455,0.2812,19.92582055,0.3920303,0.449341484,0.761194161,0.57822365,0.3430448,0.62660885,0.5607049,0.384244748,1.1308732,15027.44759,90
0.4,0.15835,0.08285,0.06095,0.0774,0.0676,0.28705,19.01087675,0.40673155,0.444042033,0.764425108,0.5520411,0.28895375,0.6187791,0.5752504,0.385157685,1.6479826,15026.33779,92
0.4,0.26265,0.1908,0.09275,0.11105,0.1142,0.2436,29.48930543,0.70211786,0.262330953,0.449384885,0.12154696,-0.037629664,0.36165455,0.37374875,0.226276508,1.7611399,15034.94006,53
0.4,0.2378,0.1588,0.0951,0.1166,0.1128,0.2442,29.33111939,0.6739454,0.271993381,0.456681278,0.21191067,0.013278017,0.36806723,0.35365856,0.229988336,1.6946838,15036.83223,50
0.4,0.1661,0.09,0.0877,0.1164,0.1356,0.259,24.46880585,0.64641833,0.218044322,0.413926579,0.48424068,0.21853684,0.31272176,0.37986147,0.206908119,2.6143093,15040.96083,57
0.4,0.1673,0.0875,0.0674,0.0841,0.0959,0.2732,21.9920136,0.50845575,0.330020116,0.609126787,0.51483226,0.24040863,0.48035765,0.52924716,0.306006222,1.4864122,15041.29139,53
0.4,0.2605,0.1935,0.0852,0.1034,0.11,0.1816,67.17468162,0.80911756,0.148844178,0.265527693,-0.031724855,-0.17846642,0.24554186,0.274386,0.135674592,3.4535954,15043.50014,48
0.4,0.2352,0.1679,0.0862,0.1018,0.108,0.178,71.48984447,0.79762936,0.14836795,0.261092783,0.02919921,-0.13843174,0.24475524,0.27233738,0.133587786,2.023697,15043.4023,48
0.4,0.2711,0.1946,0.0816,0.0965,0.1042,0.1966,53.54121213,0.76380366,0.19094067,0.339463063,0.005112485,-0.15929015,0.30718088,0.34152168,0.173076935,0.35845113,15043.39983,49
0.4,0.2195,0.1642,0.1082,0.1266,0.1164,0.2718,22.159091,0.643578,0.335289554,0.524377188,0.24678902,0.10645228,0.40030912,0.36445785,0.262440901,2.2650335,15051.47904,46
0.4,0.2342,0.2099,0.0966,0.121,0.1266,0.2268,35.05107176,0.77055186,0.198510186,0.349454013,0.03869931,-0.016052075,0.2835314,0.30419782,0.17611905,1.6752746,15050.16427,38
0.4,0.1845,0.1597,0.0876,0.111,0.1206,0.1738,74.76746487,0.84047973,0.107223489,0.196726924,0.04227886,-0.029863209,0.18070655,0.22050563,0.100453184,1.3629812,15052.94445,39
0.4,0.2555,0.2661,0.127,0.1566,0.17,0.1874,47.32437492,0.9616318,0.03466411,0.060450535,-0.17353913,-0.1537593,0.048684936,0.089534886,0.030440862,0.3393141,15053.68349,39
0.4,0.2433,0.1712,0.0722,0.0916,0.0999,0.1848,64.20525238,0.76151687,0.170797456,0.317093215,0.038202222,-0.13665032,0.29820865,0.33719248,0.16229132,4.2301936,15011.01694,47
0.4,0.2173,0.1377,0.073,0.0883,0.0889,0.161,96.85971421,0.7586207,0.157162783,0.279320907,0.07800466,-0.14882368,0.2885154,0.29161653,0.144219227,2.592174,14996.81252,46
0.4,0.179,0.1267,0.0695,0.0852,0.0896,0.19,58.79530958,0.6829807,0.208065657,0.376968872,0.1998737,0.029810278,0.35908443,0.38081396,0.193175991,0.7515529,14996.55039,48
0.4,0.21715,0.1774,0.0912,0.1033,0.1087,0.1803,68.73901341,0.7998323,0.155855461,0.266237196,0.008107365,-0.092716075,0.24775086,0.27150917,0.136121669,3.0074742,15011.50883,93
0.4,0.21565,0.1817,0.0826,0.1002,0.1074,0.14905,125.2401162,0.8740741,0.088696275,0.160231475,-0.09871507,-0.18261588,0.16240981,0.19598797,0.082589723,1.3898128,15020.7124,81
0.4,0.27985,0.17725,0.07465,0.09395,0.085,0.29675,17.76970109,0.55327004,0.424561407,0.718847312,0.25210974,0.029309751,0.5546824,0.51906836,0.360221161,1.3784894,15018.01404,114
0.4,0.22145,0.17805,0.0805,0.1003,0.1064,0.16125,97.1579218,0.8383437,0.114662592,0.208529702,-0.04951371,-0.1573034,0.20493181,0.23303382,0.107177746,0.31617218,15020.46812,82
0.4,0.19475,0.13925,0.1371,0.1442,0.1379,0.2123,40.59809043,0.7883658,0.183894428,0.26027773,0.20779407,0.043115113,0.21245006,0.19102386,0.131263246,3.5830057,14981.75325,51
0.4,0.2524,0.2232,0.1374,0.1516,0.1538,0.2026,43.04926521,0.8853922,0.111425719,0.169702445,-0.0483795,-0.109450564,0.13692482,0.14398645,0.085474089,1.7918686,14985.73905,55
0.4,0.2569,0.2382,0.1333,0.1472,0.1415,0.224,34.94273521,0.82150584,0.192173342,0.284406897,-0.030722603,-0.0684134,0.22571822,0.20689656,0.142980954,4.305336,14986.75419,53
0.4,0.2311,0.1831,0.132,0.149,0.1504,0.1952,48.03258816,0.88157547,0.101119535,0.157426569,0.031985186,-0.08421299,0.12962963,0.13422427,0.079470196,1.5075076,14968.88564,60
0.4,0.1987,0.131,0.1096,0.121,0.1098,0.2078,45.57702265,0.7107438,0.234539526,0.353997593,0.22668242,0.022386236,0.30856422,0.26399028,0.179794515,1.9173651,14975.73867,84
0.4,0.183,0.12525,0.0893,0.1021,0.09195,0.1884,60.41798638,0.69249165,0.22527678,0.36185628,0.20133908,0.014539585,0.34403425,0.29707402,0.18539758,2.1169624,14960.08231,51
0.4,0.2196,0.1572,0.10115,0.1127,0.1042,0.2472,28.52132965,0.6463897,0.320980449,0.499685145,0.22255194,0.05912594,0.40694365,0.37371492,0.251937984,1.177497,14943.20244,66
0.4,0.264,0.2071,0.0957,0.1136,0.1096,0.2454,29.01467435,0.6998895,0.28643746,0.472881991,0.08464087,-0.03651355,0.38253522,0.3671309,0.238245609,1.2274058,14960.34065,61
0.4,0.3349,0.2602,0.1036,0.126,0.1376,0.2272,34.0488114,0.8161674,0.175576102,0.309089232,-0.06770618,-0.1916029,0.24561402,0.28652322,0.155411649,1.5769745,14959.85237,63
0.4,0.304,0.2744,0.1458,0.1615,0.1588,0.2416,27.4453813,0.8395349,0.188027965,0.276254518,-0.06356587,-0.114369474,0.2067932,0.19871,0.137938693,0.92947006,14968.73098,53
0.4,0.3243,0.273,0.10285,0.1297,0.1424,0.23945,29.41171314,0.81061566,0.18346282,0.329433682,-0.065469824,-0.15050998,0.2541574,0.2973046,0.165079091,1.1385442,14932.66594,67
0.4,0.28525,0.21535,0.095,0.1232,0.1315,0.2544,25.78408357,0.7383715,0.230858824,0.415601668,0.08312935,-0.057166666,0.3184763,0.34745765,0.208093475,2.3461926,14932.27033,69
0.69,0.1561,0.0896,0.0717,0.0945,0.0691,0.3332,13.22872863,0.37535477,0.54563862,0.879603996,0.57615894,0.36194563,0.65647525,0.5581015,0.439044673,1.4152083,15036.92166,129
0.69,0.13125,0.06225,0.03805,0.0595,0.039,0.3177,14.25917405,0.26648244,0.550214195,0.96890227,0.6723253,0.4153024,0.78132886,0.6845175,0.487977118,2.01582,15032.65756,114
0.69,0.1363,0.0669,0.0598,0.0798,0.053,0.3134,15.05557912,0.3152774,0.550342379,0.896922319,0.6481725,0.3938181,0.71069866,0.5940997,0.450831027,1.3921043,15031.47093,101
0.69,0.2827,0.2442,0.1128,0.1249,0.1413,0.21885,37.12088563,0.83252347,0.158829338,0.268712286,-0.054745715,-0.12730536,0.21532698,0.2733091,0.135238056,0.8933394,15025.89822,67
0.69,0.2341,0.14935,0.0919,0.1139,0.1128,0.28,20.59145216,0.6105741,0.32977002,0.561784542,0.30429718,0.089282244,0.42566192,0.42168063,0.280913976,2.057892,15033.67136,59
0.69,0.1492,0.0736,0.0883,0.1172,0.134,0.3173,14.84576306,0.53108215,0.3140742,0.584144597,0.6234331,0.36034295,0.40615997,0.46052933,0.289025527,1.3906751,15042.15968,55
0.69,0.15,0.0864,0.0782,0.1038,0.098,0.2566,25.86950172,0.53760934,0.315157769,0.552488723,0.4962099,0.2621741,0.44726452,0.42397335,0.278375843,1.3161482,15036.33639,99
0.69,0.1743,0.108,0.0966,0.1146,0.0977,0.279,20.84797201,0.53152454,0.397343772,0.618406187,0.44186047,0.23097289,0.48128486,0.41768295,0.31019735,1.9305966,15041.94192,56
0.69,0.17075,0.14765,0.1004,0.1081,0.1104,0.1547,110.1776707,0.85348105,0.10407856,0.168873029,0.023317324,-0.049316365,0.16710675,0.17732115,0.086851387,0.114975154,15052.99955,45
0.69,0.18755,0.1354,0.09755,0.114,0.10215,0.2009,50.3589753,0.7063634,0.228128538,0.361964954,0.1947666,0.034367383,0.32585382,0.27596062,0.184453027,1.3950282,15051.99279,43
0.69,0.1415,0.0991,0.0897,0.0989,0.0922,0.1616,96.30758023,0.7337937,0.166498701,0.267742765,0.23973913,0.06631474,0.2734436,0.24069098,0.138100273,2.695222,15053.10903,43
0.69,0.2001,0.1731,0.0962,0.1148,0.1248,0.157,99.76016808,0.9024538,0.06797266,0.120625006,-0.048773065,-0.12069448,0.114265464,0.15526125,0.061780523,1.3148073,15041.32773,40
0.69,0.2263,0.2149,0.0929,0.1204,0.1376,0.1826,60.81052425,0.8867924,0.085782913,0.162129063,-0.08125785,-0.10687208,0.14053716,0.20528056,0.082297003,1.0634319,15050.49785,39
0.69,0.2112,0.1828,0.1068,0.1304,0.1418,0.2072,42.70751688,0.8323077,0.130071604,0.229058291,0.06256413,-0.009560213,0.18739256,0.22748816,0.11554771,2.6651335,15054.52088,46
0.69,0.1998,0.1307,0.0881,0.1174,0.1144,0.2326,33.33542104,0.67464906,0.23485,0.41478915,0.28048444,0.075855695,0.34063402,0.32914287,0.209327043,2.5080197,14993.22421,50
0.69,0.2801,0.1992,0.0753,0.1009,0.0919,0.3242,14.31285712,0.5561712,0.443033161,0.763986382,0.23882307,0.07297703,0.5582793,0.52528816,0.380362414,0.19887468,14986.61165,49
0.69,0.2024,0.1276,0.0744,0.0981,0.0979,0.2744,21.75248069,0.5609453,0.338433791,0.604541299,0.3651741,0.15100671,0.47408003,0.4732886,0.303507955,1.17002,14991.17271,45
0.69,0.1765,0.1429,0.0977,0.1188,0.1228,0.1738,74.2374984,0.8389643,0.108248092,0.188168491,0.097568676,-0.00770764,0.17194878,0.18796995,0.096033152,1.7246931,14979.14014,46
0.69,0.2248,0.173,0.0762,0.0918,0.1072,0.186,62.78314782,0.78050137,0.156635146,0.291750335,0.036211733,-0.094449855,0.26875857,0.3390929,0.149016656,0.90762943,15011.66948,45
0.69,0.2238,0.1789,0.0821,0.09915,0.10115,0.18695,62.04388236,0.76547766,0.182072826,0.319333813,0.022003539,-0.08971395,0.29781327,0.3068857,0.163304149,1.3188093,15018.56766,102
0.69,0.22535,0.1676,0.0845,0.10095,0.1098,0.1794,69.67476138,0.79942364,0.144464263,0.258747201,0.03400574,-0.113526896,0.24066387,0.27982876,0.132285847,2.2143607,15019.86064,81
0.69,0.22285,0.17655,0.08465,0.10435,0.10255,0.21095,43.87426305,0.72025806,0.227468269,0.393174142,0.0887742,-0.02743198,0.34577352,0.33809072,0.199877078,1.877071,15022.93845,72
0.69,0.21165,0.15205,0.07875,0.092,0.0825,0.2198,38.69626341,0.63076514,0.305335001,0.503651396,0.18219711,0.018889783,0.45418456,0.4098781,0.256699475,1.874963,14927.86401,74
0.69,0.22595,0.15345,0.1017,0.115,0.1058,0.2315,33.96059693,0.6734641,0.284762801,0.445297746,0.20275362,0.012132467,0.3726653,0.33621934,0.225188098,1.7181789,14942.5635,64
0.69,0.2088,0.1421,0.0921,0.1178,0.1198,0.2238,36.73434439,0.71576935,0.20769262,0.366165829,0.22328503,0.034674063,0.30267754,0.31030446,0.184921767,0.8132469,14974.46061,50
0.94,0.2516,0.1486,0.0797,0.1012,0.1042,0.3144,15.44711832,0.54600435,0.391623493,0.689736597,0.35809934,0.110954046,0.50215,0.5129933,0.343239701,2.093989,15042.50814,53
0.94,0.2262,0.1685,0.0879,0.1042,0.1124,0.202,49.21801903,0.75816464,0.184036481,0.32469232,0.09041835,-0.056515627,0.28498727,0.31939912,0.165029475,2.0338016,15044.41145,44
0.94,0.17795,0.14825,0.1083,0.123,0.1175,0.1701,80.46178139,0.83477306,0.123723959,0.195869507,0.068635166,-0.022554206,0.18289292,0.160696,0.100177762,3.3439877,15054.35686,42
0.94,0.221,0.2008,0.0941,0.1236,0.1346,0.2068,43.9610689,0.82286555,0.1379284,0.254748978,0.014720308,-0.033193085,0.21148214,0.25181597,0.128714049,0.3254181,15049.21008,40
0.47,0.2806,0.2079,0.08835,0.1036,0.10655,0.2115,43.48742405,0.7497616,0.220821851,0.378932299,0.008583694,-0.14041862,0.32997957,0.34243098,0.192439342,4.150922,15030.41963,57
0.47,0.2156,0.1503,0.0929,0.109,0.0971,0.2308,34.26881372,0.64917344,0.299332844,0.478037969,0.21123067,0.03405019,0.4077463,0.35844615,0.242239411,1.276355,15037.08178,53
0.47,0.25635,0.19705,0.0906,0.10315,0.10305,0.2248,36.80754291,0.7113903,0.261580445,0.43533282,0.065781675,-0.065572076,0.37135887,0.3709407,0.220601565,2.202222,15030.90708,60
0.47,0.2477,0.2012,0.0866,0.1008,0.1134,0.1632,92.33779888,0.863337,0.104262642,0.187566552,-0.10428098,-0.20564614,0.18004341,0.23636365,0.09618853,2.146412,15038.0845,51
0.47,0.2561,0.2251,0.0986,0.1134,0.1262,0.174,73.08638391,0.88023055,0.100276891,0.175716686,-0.1280381,-0.19088586,0.15922715,0.21085595,0.08960258,1.3163097,15038.01876,51
0.47,0.1663,0.0878,0.0676,0.0868,0.0846,0.2844,19.76577017,0.46319187,0.388715918,0.686492263,0.5282106,0.2620368,0.5414634,0.53232753,0.34487915,0.48068142,15040.28231,63
0.47,0.2052,0.18455,0.114,0.1234,0.1283,0.1615,90.06460269,0.90406007,0.077116072,0.123349392,-0.06660885,-0.119170964,0.1145618,0.13373114,0.063053958,1.590513,15054.17026,43
0.47,0.2408,0.234,0.1152,0.138,0.1512,0.1892,51.77570106,0.9102079,0.077085367,0.134209303,-0.105860114,-0.11999999,0.11163338,0.15647922,0.06782485,1.1214396,15048.71913,44
0.47,0.1732,0.1277,0.0964,0.1094,0.0994,0.2338,33.10513093,0.6282158,0.303468201,0.478036951,0.2934993,0.14889434,0.40336135,0.36247087,0.241958707,1.9296044,15052.24457,42
0.47,0.2309,0.2245,0.0969,0.1216,0.1342,0.1764,67.94123604,0.8947368,0.084073789,0.153508541,-0.11998003,-0.133808,0.13586606,0.18389262,0.078090301,2.044417,15052.26188,45
0.47,0.2625,0.2497,0.1288,0.151,0.1608,0.2061,39.93315196,0.90061426,0.093991222,0.155957204,-0.09565598,-0.12035849,0.1234669,0.15429854,0.078382755,1.8297788,15054.0743,43
0.47,0.1969,0.1273,0.0758,0.0984,0.09,0.2366,31.961586,0.5971421,0.303368911,0.524835518,0.30035725,0.09158017,0.44886708,0.4125373,0.266029506,1.4529058,15036.8022,38
0.47,0.2564,0.1877,0.084,0.1064,0.1042,0.2195,39.28055054,0.71684676,0.237301406,0.413967872,0.0780943,-0.07753727,0.35619402,0.34703898,0.209967233,2.599876,15034.22284,40
0.47,0.2261,0.2161,0.0902,0.1192,0.128,0.1914,55.40177861,0.84441715,0.123548207,0.228603945,-0.060613498,-0.08311375,0.19849718,0.23245333,0.116060531,1.9798391,15050.4041,39
0.47,0.2176,0.1681,0.0774,0.0933,0.0921,0.1898,59.13503723,0.7270187,0.210216007,0.365957732,0.060631447,-0.068237625,0.34657678,0.34086895,0.187428046,1.336393,15008.45406,47
0.47,0.295,0.208,0.0857,0.1108,0.1336,0.2388,30.21293967,0.7645479,0.188173018,0.360293096,0.06893464,-0.10528285,0.28249195,0.36613274,0.180880343,2.038312,15011.22283,44
0.47,0.3139,0.2655,0.0987,0.1194,0.1198,0.2376,31.31478285,0.76585174,0.242157624,0.409257145,-0.05545619,-0.13834995,0.3296027,0.33109242,0.206088169,2.2564037,14933.92263,52
0.47,0.2116,0.13415,0.0849,0.1096,0.09185,0.3125,15.66841312,0.505989,0.449627102,0.733506418,0.39930594,0.1925205,0.5456906,0.4806918,0.365981096,2.2747428,15006.38715,113
0.47,0.03695,0.0223,0.0667,0.08005,0.0639,0.0676,734.7701315,0.95884323,0.009729149,0.016415186,0.5038932,0.29316115,0.02813685,-0.084321044,0.008788588,3.0171044,15014.80947,80
0.47,0.27595,0.2475,0.0942,0.1193,0.1286,0.2027,47.21156413,0.8354065,0.146119266,0.264053785,-0.099511325,-0.1530346,0.22366436,0.25900623,0.133706247,1.4453826,15018.79633,103
0.47,0.23105,0.17535,0.0871,0.10775,0.1097,0.2326,33.46176938,0.69873756,0.248272796,0.433257531,0.14033584,0.003343047,0.35904178,0.36682826,0.218865014,1.9340653,15021.33864,77
0.47,0.2046,0.15025,0.0816,0.1006,0.10385,0.19705,53.19848886,0.7316441,0.192856862,0.342367366,0.13475382,-0.018797463,0.30973747,0.32403833,0.174553637,2.2184722,15019.86286,82
0.47,0.2168,0.1469,0.0911,0.0996,0.1028,0.2204,38.85607442,0.6798257,0.254777092,0.422435297,0.20010892,0.008234221,0.3638614,0.3775,0.21428573,2.176715,14991.94892,48
0.47,0.1997,0.1638,0.1256,0.1316,0.1248,0.227,35.08274716,0.73848516,0.24714645,0.356979733,0.16171955,0.06397938,0.29050598,0.26603454,0.179971828,1.7856314,15005.05733,51
0.47,0.27005,0.23405,0.1013,0.1153,0.1166,0.2227,37.38758034,0.76770663,0.228162233,0.375129289,-0.024849493,-0.096093334,0.31270263,0.31775147,0.189622305,1.8601964,14992.71335,49
0.47,0.22885,0.1444,0.1168,0.1252,0.1107,0.2063,46.47232858,0.7274023,0.240321801,0.345535297,0.17650415,-0.051821213,0.3015773,0.24464555,0.175520212,4.453212,14983.33172,57
0.47,0.2502,0.1966,0.0937,0.1178,0.1246,0.2014,48.54576512,0.8070352,0.154062178,0.275111274,0.012060281,-0.10806025,0.23558281,0.26190478,0.139467306,1.3629811,15018.51103,42
